Date,Open,High,Low,Close,Volume,Number of Trades,Coin
2025-02-28 21:00:00,84190.51000000,84596.00000000,84000.17000000,84258.37000000,862.30163000,193870,BTC
2025-02-28 22:00:00,84258.38000000,84481.14000000,83888.00000000,84149.98000000,650.29671000,198315,BTC
2025-02-28 23:00:00,84149.99000000,84548.43000000,84014.00000000,84349.94000000,598.13521000,107789,BTC
2025-03-01 00:00:00,84349.95000000,84628.93000000,83824.78000000,83857.92000000,636.60016000,131136,BTC
2025-01-01 00:00:00,3337.78000000,3365.71000000,3335.84000000,3363.70000000,8894.44440000,54290,ETH
2025-01-01 01:00:00,3363.69000000,3366.40000000,3342.67000000,3346.54000000,6138.13760000,46722,ETH
2025-01-01 02:00:00,3346.54000000,3368.42000000,3346.35000000,3362.61000000,8775.81000000,44926,ETH
2025-01-01 03:00:00,3362.61000000,3363.72000000,3351.00000000,3355.20000000,4025.46460000,22334,ETH
2025-01-01 04:00:00,3355.20000000,3356.61000000,3339.45000000,3341.14000000,4626.65060000,22341,ETH
2025-01-01 05:00:00,3341.14000000,3351.57000000,3340.02000000,3345.41000000,3247.06210000,21388,ETH
2025-01-01 06:00:00,3345.41000000,3348.00000000,3336.88000000,3346.60000000,6325.14910000,25641,ETH
2025-01-01 07:00:00,3346.61000000,3350.49000000,3339.35000000,3347.12000000,5869.42110000,19809,ETH
2025-01-01 08:00:00,3347.11000000,3348.84000000,3331.56000000,3337.01000000,8469.97510000,46052,ETH
2025-01-01 09:00:00,3337.00000000,3341.00000000,3313.88000000,3334.64000000,18722.69240000,83422,ETH
2025-01-01 10:00:00,3334.83000000,3338.82000000,3325.70000000,3326.69000000,5694.95020000,37356,ETH
2025-01-01 11:00:00,3326.69000000,3348.35000000,3323.71000000,3341.00000000,6732.58270000,44031,ETH
2025-01-01 12:00:00,3341.01000000,3352.31000000,3338.58000000,3347.46000000,5866.89530000,41652,ETH
2025-01-01 13:00:00,3347.46000000,3353.50000000,3332.51000000,3343.37000000,6632.23170000,42125,ETH
2025-01-01 14:00:00,3343.37000000,3359.37000000,3328.20000000,3345.86000000,10728.98120000,92956,ETH
2025-01-01 15:00:00,3345.86000000,3355.91000000,3333.42000000,3352.93000000,7671.63200000,61491,ETH
2025-01-01 16:00:00,3352.93000000,3357.19000000,3332.26000000,3338.68000000,9897.78700000,80587,ETH
2025-01-01 17:00:00,3338.68000000,3344.81000000,3323.03000000,3343.70000000,6245.62190000,65178,ETH
2025-01-01 18:00:00,3343.71000000,3352.00000000,3333.26000000,3348.57000000,7571.92470000,60088,ETH
2025-01-01 19:00:00,3348.57000000,3364.14000000,3337.92000000,3356.55000000,12249.52590000,82872,ETH
2025-01-01 20:00:00,3356.56000000,3362.60000000,3352.00000000,3360.40000000,9048.46810000,49214,ETH
2025-01-01 21:00:00,3360.41000000,3371.39000000,3353.76000000,3368.39000000,8283.24530000,41273,ETH
2025-01-01 22:00:00,3368.39000000,3374.85000000,3359.00000000,3361.63000000,12395.12350000,40430,ETH
2025-01-01 23:00:00,3361.63000000,3366.79000000,3352.66000000,3360.38000000,6124.80960000,56041,ETH
2025-01-02 00:00:00,3360.39000000,3400.00000000,3354.50000000,3389.92000000,25353.44950000,126206,ETH
2025-01-02 01:00:00,3389.91000000,3405.60000000,3377.72000000,3383.92000000,12042.45530000,87332,ETH
2025-01-02 02:00:00,3383.93000000,3398.50000000,3378.00000000,3398.49000000,6649.56220000,54839,ETH
2025-01-02 03:00:00,3398.49000000,3401.99000000,3387.23000000,3388.55000000,8153.03100000,44994,ETH
2025-01-02 04:00:00,3388.54000000,3427.54000000,3388.00000000,3417.69000000,21263.61610000,94261,ETH
2025-01-02 05:00:00,3417.69000000,3419.14000000,3403.99000000,3412.39000000,9082.26480000,51456,ETH
2025-01-02 06:00:00,3412.40000000,3415.68000000,3402.13000000,3410.37000000,6764.20910000,50806,ETH
2025-01-02 07:00:00,3410.37000000,3422.00000000,3408.79000000,3420.05000000,8269.10470000,42236,ETH
2025-01-02 08:00:00,3420.06000000,3442.62000000,3414.21000000,3437.93000000,12781.06330000,65582,ETH
2025-01-02 09:00:00,3437.92000000,3470.00000000,3434.40000000,3467.95000000,16975.89940000,100841,ETH
2025-01-02 10:00:00,3467.94000000,3476.00000000,3457.99000000,3468.81000000,13175.54730000,93224,ETH
2025-01-02 11:00:00,3468.81000000,3475.00000000,3456.87000000,3471.18000000,8525.12210000,61055,ETH
2025-01-02 12:00:00,3471.18000000,3481.14000000,3465.93000000,3480.48000000,11713.99020000,64061,ETH
2025-01-02 13:00:00,3480.48000000,3484.40000000,3459.44000000,3465.85000000,17496.42640000,88617,ETH
2025-01-02 14:00:00,3465.86000000,3509.99000000,3440.38000000,3495.19000000,48467.55360000,281276,ETH
2025-01-02 15:00:00,3495.15000000,3496.26000000,3456.52000000,3463.51000000,22439.98780000,236083,ETH
2025-01-02 16:00:00,3463.52000000,3491.19000000,3448.60000000,3469.54000000,20071.71580000,153704,ETH
2025-01-02 17:00:00,3469.54000000,3478.95000000,3428.99000000,3450.46000000,19324.20890000,180336,ETH
2025-01-02 18:00:00,3450.42000000,3465.53000000,3440.21000000,3465.24000000,10697.78900000,95569,ETH
2025-01-02 19:00:00,3465.23000000,3474.69000000,3459.13000000,3463.18000000,9031.37110000,99256,ETH
2025-01-02 20:00:00,3463.18000000,3475.28000000,3452.04000000,3453.00000000,7230.90410000,101053,ETH
2025-01-02 21:00:00,3453.00000000,3455.93000000,3443.01000000,3454.20000000,6454.73380000,65509,ETH
2025-01-02 22:00:00,3454.20000000,3454.20000000,3421.79000000,3440.61000000,9097.71280000,70592,ETH
2025-01-02 23:00:00,3440.60000000,3456.99000000,3437.49000000,3455.67000000,7571.16910000,64187,ETH
2025-01-03 00:00:00,3455.68000000,3466.54000000,3446.75000000,3449.22000000,6987.20270000,73135,ETH
2025-01-03 01:00:00,3449.22000000,3465.59000000,3442.62000000,3464.83000000,7084.81170000,64695,ETH
2025-01-03 02:00:00,3464.83000000,3477.03000000,3457.04000000,3457.95000000,9491.46320000,53028,ETH
2025-01-03 03:00:00,3457.96000000,3472.89000000,3456.02000000,3470.16000000,6813.80430000,38355,ETH
2025-01-03 04:00:00,3470.17000000,3470.94000000,3456.00000000,3458.38000000,4721.45200000,40012,ETH
2025-01-03 05:00:00,3458.39000000,3460.51000000,3444.81000000,3455.98000000,5278.99390000,50853,ETH
2025-01-03 06:00:00,3455.98000000,3461.51000000,3442.00000000,3442.60000000,6067.36880000,48851,ETH
2025-01-03 07:00:00,3442.59000000,3444.40000000,3432.44000000,3433.27000000,10366.92080000,55948,ETH
2025-01-03 08:00:00,3433.27000000,3442.51000000,3423.44000000,3430.20000000,9863.85580000,57564,ETH
2025-01-03 09:00:00,3430.20000000,3450.85000000,3429.11000000,3443.62000000,8419.41830000,65712,ETH
2025-01-03 10:00:00,3443.63000000,3452.00000000,3438.59000000,3446.01000000,6043.21110000,45253,ETH
2025-01-03 11:00:00,3446.00000000,3468.01000000,3446.00000000,3465.62000000,8910.83430000,57913,ETH
2025-01-03 12:00:00,3465.61000000,3476.53000000,3461.26000000,3463.83000000,9335.38410000,68247,ETH
2025-01-03 13:00:00,3463.83000000,3498.38000000,3463.51000000,3481.85000000,20429.62580000,149023,ETH
2025-01-03 14:00:00,3481.86000000,3536.64000000,3481.61000000,3527.19000000,40404.76480000,261830,ETH
2025-01-03 15:00:00,3527.19000000,3576.00000000,3520.09000000,3565.13000000,43427.65960000,272831,ETH
2025-01-03 16:00:00,3565.14000000,3598.80000000,3565.14000000,3584.28000000,36438.05760000,237465,ETH
2025-01-03 17:00:00,3584.28000000,3593.45000000,3573.60000000,3575.47000000,17057.27700000,109883,ETH
2025-01-03 18:00:00,3575.47000000,3617.50000000,3574.08000000,3605.59000000,21918.69920000,146308,ETH
2025-01-03 19:00:00,3605.59000000,3630.00000000,3602.24000000,3622.83000000,16233.71840000,123501,ETH
2025-01-03 20:00:00,3622.82000000,3623.44000000,3600.00000000,3600.57000000,12673.31720000,99102,ETH
2025-01-03 21:00:00,3600.57000000,3616.69000000,3595.00000000,3614.39000000,9275.14670000,75489,ETH
2025-01-03 22:00:00,3614.38000000,3624.38000000,3610.21000000,3616.18000000,9072.87030000,52573,ETH
2025-01-03 23:00:00,3616.19000000,3617.72000000,3604.63000000,3609.01000000,7725.20280000,46240,ETH
2025-01-04 00:00:00,3609.00000000,3620.86000000,3601.81000000,3602.41000000,8720.34630000,55923,ETH
2025-01-04 01:00:00,3602.42000000,3604.11000000,3579.92000000,3596.27000000,12627.90750000,72687,ETH
2025-01-04 02:00:00,3596.28000000,3600.00000000,3582.88000000,3596.40000000,5799.98040000,46402,ETH
2025-01-04 03:00:00,3596.40000000,3600.42000000,3591.00000000,3597.97000000,4911.31790000,36148,ETH
2025-01-04 04:00:00,3597.98000000,3597.98000000,3584.16000000,3591.47000000,6145.74550000,35558,ETH
2025-01-04 05:00:00,3591.48000000,3597.01000000,3586.71000000,3596.65000000,6759.10670000,32206,ETH
2025-01-04 06:00:00,3596.66000000,3607.13000000,3595.20000000,3600.61000000,8055.57100000,36769,ETH
2025-01-04 07:00:00,3600.61000000,3609.81000000,3593.20000000,3594.04000000,8427.04170000,40112,ETH
2025-01-04 08:00:00,3594.05000000,3603.62000000,3585.00000000,3585.01000000,8414.67270000,42354,ETH
2025-01-04 09:00:00,3585.01000000,3595.58000000,3583.73000000,3589.55000000,5935.44020000,42474,ETH
2025-01-04 10:00:00,3589.55000000,3592.57000000,3572.42000000,3588.09000000,6155.11310000,51946,ETH
2025-01-04 11:00:00,3588.08000000,3605.57000000,3585.00000000,3602.01000000,6166.17400000,41366,ETH
2025-01-04 12:00:00,3602.01000000,3644.40000000,3600.62000000,3635.52000000,19709.57320000,126280,ETH
2025-01-04 13:00:00,3635.53000000,3649.66000000,3626.32000000,3644.00000000,15195.39650000,95303,ETH
2025-01-04 14:00:00,3644.00000000,3647.03000000,3633.10000000,3636.99000000,10596.97810000,59132,ETH
2025-01-04 15:00:00,3637.00000000,3663.25000000,3592.06000000,3607.81000000,29445.21970000,188909,ETH
2025-01-04 16:00:00,3607.81000000,3628.23000000,3601.62000000,3622.09000000,13219.10630000,105077,ETH
2025-01-04 17:00:00,3622.09000000,3634.10000000,3620.01000000,3633.31000000,7443.00270000,76304,ETH
2025-01-04 18:00:00,3633.32000000,3644.54000000,3619.61000000,3626.73000000,5942.01220000,65937,ETH
2025-01-04 19:00:00,3626.73000000,3639.39000000,3624.24000000,3631.14000000,5014.63050000,60202,ETH
2025-01-04 20:00:00,3631.13000000,3668.00000000,3631.13000000,3660.47000000,11788.16430000,95606,ETH
2025-01-04 21:00:00,3660.47000000,3671.60000000,3654.73000000,3658.11000000,10460.59360000,73304,ETH
2025-01-04 22:00:00,3658.12000000,3662.92000000,3646.00000000,3660.09000000,5837.69810000,46169,ETH
2025-01-04 23:00:00,3660.08000000,3665.75000000,3651.12000000,3656.88000000,6495.52110000,41687,ETH
2025-01-05 00:00:00,3656.88000000,3675.25000000,3648.32000000,3650.11000000,7721.24530000,67691,ETH
2025-01-05 01:00:00,3650.11000000,3651.35000000,3631.28000000,3636.78000000,7251.88030000,64621,ETH
2025-01-05 02:00:00,3636.79000000,3645.37000000,3635.00000000,3641.41000000,3940.08880000,41384,ETH
2025-01-05 03:00:00,3641.42000000,3641.56000000,3629.66000000,3637.79000000,4257.57500000,32044,ETH
2025-01-05 04:00:00,3637.79000000,3650.44000000,3637.17000000,3644.30000000,5267.24160000,43604,ETH
2025-01-05 05:00:00,3644.31000000,3644.31000000,3631.14000000,3632.65000000,3565.77410000,45357,ETH
2025-01-05 06:00:00,3632.65000000,3641.83000000,3629.00000000,3639.08000000,2493.95370000,32778,ETH
2025-01-05 07:00:00,3639.09000000,3641.26000000,3630.20000000,3631.56000000,3206.88570000,34743,ETH
2025-01-05 08:00:00,3631.55000000,3633.29000000,3607.35000000,3620.01000000,10062.21750000,80921,ETH
2025-01-05 09:00:00,3620.00000000,3623.40000000,3605.00000000,3609.46000000,6934.76390000,54853,ETH
2025-01-05 10:00:00,3609.49000000,3618.12000000,3603.33000000,3615.62000000,6390.22240000,71008,ETH
2025-01-05 11:00:00,3615.61000000,3620.96000000,3609.61000000,3613.47000000,5702.43350000,43079,ETH
2025-01-05 12:00:00,3613.46000000,3622.82000000,3605.00000000,3614.08000000,6026.43790000,46776,ETH
2025-01-05 13:00:00,3614.13000000,3627.50000000,3612.74000000,3614.65000000,5317.19150000,48061,ETH
2025-01-05 14:00:00,3614.67000000,3628.15000000,3593.70000000,3623.11000000,16124.90130000,119937,ETH
2025-01-05 15:00:00,3623.12000000,3638.77000000,3619.43000000,3629.60000000,10598.32500000,87726,ETH
2025-01-05 16:00:00,3629.60000000,3641.12000000,3624.51000000,3628.01000000,8603.38350000,90366,ETH
2025-01-05 17:00:00,3628.02000000,3648.11000000,3622.47000000,3627.81000000,7556.89650000,76284,ETH
2025-01-05 18:00:00,3627.81000000,3632.91000000,3613.04000000,3630.75000000,6588.63600000,61908,ETH
2025-01-05 19:00:00,3630.75000000,3639.67000000,3626.51000000,3637.78000000,4983.43800000,59469,ETH
2025-01-05 20:00:00,3637.78000000,3656.88000000,3629.50000000,3635.77000000,7618.65600000,80006,ETH
2025-01-05 21:00:00,3635.77000000,3648.40000000,3634.13000000,3645.66000000,4085.53970000,57378,ETH
2025-01-05 22:00:00,3645.65000000,3649.49000000,3634.78000000,3645.32000000,4857.20980000,42164,ETH
2025-01-05 23:00:00,3645.32000000,3656.00000000,3633.00000000,3635.99000000,6289.27710000,79034,ETH
2025-01-06 00:00:00,3636.00000000,3655.62000000,3621.15000000,3621.74000000,8638.53920000,137592,ETH
2025-01-06 01:00:00,3621.74000000,3655.58000000,3610.63000000,3648.84000000,10083.45560000,117033,ETH
2025-01-06 02:00:00,3648.83000000,3684.03000000,3645.01000000,3658.46000000,24484.58360000,224880,ETH
2025-01-06 03:00:00,3658.45000000,3675.00000000,3654.30000000,3664.92000000,7108.98780000,69158,ETH
2025-01-06 04:00:00,3664.92000000,3678.79000000,3660.01000000,3672.68000000,8059.54780000,60247,ETH
2025-01-06 05:00:00,3672.67000000,3698.04000000,3667.29000000,3680.61000000,13438.15390000,80274,ETH
2025-01-06 06:00:00,3680.61000000,3684.98000000,3665.61000000,3666.22000000,9560.64930000,61505,ETH
2025-01-06 07:00:00,3666.22000000,3668.45000000,3642.60000000,3650.75000000,12947.01680000,89258,ETH
2025-01-06 08:00:00,3650.75000000,3662.73000000,3636.41000000,3640.90000000,11828.18370000,81702,ETH
2025-01-06 09:00:00,3640.89000000,3650.00000000,3640.38000000,3644.75000000,7532.77060000,59474,ETH
2025-01-06 10:00:00,3644.75000000,3646.48000000,3633.00000000,3637.87000000,9231.29100000,67318,ETH
2025-01-06 11:00:00,3637.88000000,3659.58000000,3636.00000000,3654.52000000,7279.36330000,61183,ETH
2025-01-06 12:00:00,3654.51000000,3663.11000000,3641.73000000,3642.52000000,7854.61570000,79647,ETH
2025-01-06 13:00:00,3642.52000000,3653.17000000,3625.27000000,3651.03000000,11920.59260000,111005,ETH
2025-01-06 14:00:00,3651.03000000,3702.80000000,3622.10000000,3685.47000000,39793.00320000,277654,ETH
2025-01-06 15:00:00,3685.48000000,3714.49000000,3671.11000000,3714.45000000,38122.31300000,286035,ETH
2025-01-06 16:00:00,3714.45000000,3744.83000000,3691.19000000,3710.18000000,35457.32930000,239664,ETH
2025-01-06 17:00:00,3710.18000000,3710.19000000,3655.55000000,3673.87000000,22148.23140000,199820,ETH
2025-01-06 18:00:00,3673.86000000,3692.30000000,3662.14000000,3682.22000000,8783.31470000,82381,ETH
2025-01-06 19:00:00,3682.23000000,3695.51000000,3675.36000000,3687.44000000,5775.79570000,81587,ETH
2025-01-06 20:00:00,3687.44000000,3703.38000000,3672.68000000,3683.49000000,9805.45950000,97213,ETH
2025-01-06 21:00:00,3683.41000000,3689.20000000,3666.37000000,3667.16000000,8740.32370000,84340,ETH
2025-01-06 22:00:00,3667.17000000,3683.67000000,3667.00000000,3678.52000000,5738.75960000,38669,ETH
2025-01-06 23:00:00,3678.52000000,3687.74000000,3668.69000000,3687.45000000,5310.08380000,66234,ETH
2025-01-07 00:00:00,3687.44000000,3693.67000000,3673.04000000,3675.14000000,9549.75700000,89815,ETH
2025-01-07 01:00:00,3675.14000000,3696.27000000,3663.00000000,3694.55000000,7285.25300000,65027,ETH
2025-01-07 02:00:00,3694.55000000,3700.86000000,3676.00000000,3678.07000000,5392.25170000,57925,ETH
2025-01-07 03:00:00,3678.07000000,3688.68000000,3674.24000000,3682.25000000,5464.81770000,57555,ETH
2025-01-07 04:00:00,3682.25000000,3685.92000000,3673.51000000,3673.52000000,3573.39210000,26599,ETH
2025-01-07 05:00:00,3673.51000000,3676.91000000,3659.00000000,3669.38000000,7338.61240000,58074,ETH
2025-01-07 06:00:00,3669.37000000,3675.52000000,3664.43000000,3672.60000000,4213.42430000,36099,ETH
2025-01-07 07:00:00,3672.61000000,3680.00000000,3662.80000000,3667.77000000,5648.39190000,39628,ETH
2025-01-07 08:00:00,3667.78000000,3679.27000000,3660.33000000,3674.63000000,6959.30980000,42894,ETH
2025-01-07 09:00:00,3674.63000000,3676.74000000,3652.80000000,3661.09000000,8630.07300000,61164,ETH
2025-01-07 10:00:00,3661.08000000,3665.31000000,3651.54000000,3657.61000000,6950.95150000,48564,ETH
2025-01-07 11:00:00,3657.60000000,3658.59000000,3625.55000000,3639.27000000,15576.52660000,109315,ETH
2025-01-07 12:00:00,3639.28000000,3643.16000000,3626.07000000,3633.42000000,9322.28550000,78409,ETH
2025-01-07 13:00:00,3633.42000000,3645.95000000,3631.00000000,3636.00000000,11886.09660000,64651,ETH
2025-01-07 14:00:00,3636.00000000,3642.00000000,3532.41000000,3568.75000000,40590.96250000,233928,ETH
2025-01-07 15:00:00,3568.75000000,3582.40000000,3413.81000000,3462.64000000,175958.00910000,827059,ETH
2025-01-07 16:00:00,3462.65000000,3491.70000000,3448.74000000,3458.06000000,39325.10350000,259636,ETH
2025-01-07 17:00:00,3458.07000000,3470.28000000,3420.00000000,3442.55000000,32622.08020000,242229,ETH
2025-01-07 18:00:00,3442.56000000,3458.96000000,3413.11000000,3421.82000000,24724.32670000,211603,ETH
2025-01-07 19:00:00,3421.82000000,3438.01000000,3372.71000000,3385.67000000,40578.28090000,271316,ETH
2025-01-07 20:00:00,3385.68000000,3400.90000000,3364.85000000,3396.62000000,29685.66820000,289201,ETH
2025-01-07 21:00:00,3396.61000000,3414.04000000,3361.77000000,3363.32000000,23011.09300000,150231,ETH
2025-01-07 22:00:00,3363.31000000,3397.67000000,3356.31000000,3396.70000000,15975.01190000,117416,ETH
2025-01-07 23:00:00,3396.70000000,3396.70000000,3374.67000000,3381.31000000,11281.60830000,100363,ETH
2025-01-08 00:00:00,3381.31000000,3415.10000000,3378.23000000,3411.71000000,16300.75940000,112972,ETH
2025-01-08 01:00:00,3411.71000000,3411.72000000,3375.01000000,3391.32000000,12559.75220000,106228,ETH
2025-01-08 02:00:00,3391.32000000,3404.78000000,3382.73000000,3382.90000000,11179.40430000,113700,ETH
2025-01-08 03:00:00,3382.90000000,3387.94000000,3343.22000000,3360.31000000,31992.39810000,254129,ETH
2025-01-08 04:00:00,3360.31000000,3373.14000000,3342.76000000,3348.12000000,19029.79330000,162818,ETH
2025-01-08 05:00:00,3348.12000000,3373.00000000,3336.95000000,3351.41000000,18943.33030000,130132,ETH
2025-01-08 06:00:00,3351.41000000,3362.37000000,3307.10000000,3308.77000000,35109.87380000,200427,ETH
2025-01-08 07:00:00,3308.77000000,3359.37000000,3306.41000000,3354.59000000,23788.44700000,138165,ETH
2025-01-08 08:00:00,3354.59000000,3376.85000000,3351.01000000,3366.14000000,17986.47800000,110457,ETH
2025-01-08 09:00:00,3366.13000000,3374.28000000,3346.20000000,3347.48000000,11564.19150000,81558,ETH
2025-01-08 10:00:00,3347.48000000,3373.37000000,3346.91000000,3362.45000000,9384.19240000,77975,ETH
2025-01-08 11:00:00,3362.45000000,3367.81000000,3323.00000000,3349.79000000,17172.49430000,150476,ETH
2025-01-08 12:00:00,3349.78000000,3360.91000000,3338.83000000,3339.62000000,11019.15620000,139554,ETH
2025-01-08 13:00:00,3339.61000000,3366.54000000,3339.61000000,3358.25000000,21452.59860000,164285,ETH
2025-01-08 14:00:00,3358.25000000,3381.60000000,3347.66000000,3369.53000000,36293.09250000,263527,ETH
2025-01-08 15:00:00,3369.54000000,3386.36000000,3332.55000000,3346.73000000,41700.70570000,253688,ETH
2025-01-08 16:00:00,3346.72000000,3347.68000000,3311.71000000,3314.03000000,26561.81710000,193013,ETH
2025-01-08 17:00:00,3314.03000000,3320.10000000,3208.20000000,3263.06000000,114192.14440000,527873,ETH
2025-01-08 18:00:00,3263.06000000,3330.98000000,3259.10000000,3282.83000000,39039.09850000,251690,ETH
2025-01-08 19:00:00,3282.84000000,3310.00000000,3272.05000000,3280.68000000,22809.39970000,114444,ETH
2025-01-08 20:00:00,3280.68000000,3292.14000000,3266.08000000,3285.68000000,11729.27750000,68807,ETH
2025-01-08 21:00:00,3285.68000000,3305.31000000,3270.00000000,3299.35000000,15413.60050000,70619,ETH
2025-01-08 22:00:00,3299.35000000,3334.15000000,3299.01000000,3333.14000000,13115.68520000,47701,ETH
2025-01-08 23:00:00,3333.13000000,3334.80000000,3316.67000000,3327.29000000,6412.27220000,31959,ETH
2025-01-09 00:00:00,3327.29000000,3343.20000000,3318.21000000,3342.20000000,7581.32990000,63886,ETH
2025-01-09 01:00:00,3342.20000000,3357.27000000,3335.54000000,3345.96000000,9720.21560000,89521,ETH
2025-01-09 02:00:00,3345.96000000,3351.22000000,3306.50000000,3341.18000000,25042.56140000,194588,ETH
2025-01-09 03:00:00,3341.19000000,3342.49000000,3317.19000000,3324.74000000,9884.40920000,73525,ETH
2025-01-09 04:00:00,3324.71000000,3343.23000000,3312.13000000,3340.30000000,9291.56140000,68615,ETH
2025-01-09 05:00:00,3340.30000000,3343.36000000,3325.06000000,3328.87000000,8953.91850000,69973,ETH
2025-01-09 06:00:00,3328.86000000,3334.99000000,3315.26000000,3316.21000000,9212.13380000,62699,ETH
2025-01-09 07:00:00,3316.21000000,3324.43000000,3281.96000000,3288.71000000,21420.95160000,135959,ETH
2025-01-09 08:00:00,3288.71000000,3327.20000000,3265.77000000,3309.91000000,28998.00430000,163993,ETH
2025-01-09 09:00:00,3309.92000000,3327.75000000,3306.93000000,3318.10000000,13185.91310000,91789,ETH
2025-01-09 10:00:00,3318.11000000,3322.11000000,3284.88000000,3311.56000000,16748.10180000,111750,ETH
2025-01-09 11:00:00,3311.57000000,3326.72000000,3293.50000000,3301.41000000,9477.92670000,121461,ETH
2025-01-09 12:00:00,3301.41000000,3310.31000000,3280.86000000,3296.20000000,10210.57690000,115699,ETH
2025-01-09 13:00:00,3296.21000000,3298.99000000,3213.00000000,3221.04000000,45027.42560000,293491,ETH
2025-01-09 14:00:00,3221.04000000,3253.20000000,3210.28000000,3251.30000000,41712.52130000,292323,ETH
2025-01-09 15:00:00,3251.30000000,3337.00000000,3244.29000000,3320.58000000,32545.37790000,232673,ETH
2025-01-09 16:00:00,3320.57000000,3327.91000000,3288.01000000,3302.76000000,24390.65870000,144178,ETH
2025-01-09 17:00:00,3302.75000000,3304.40000000,3235.80000000,3250.48000000,25390.06300000,223111,ETH
2025-01-09 18:00:00,3250.46000000,3270.35000000,3245.63000000,3260.16000000,14587.15810000,132404,ETH
2025-01-09 19:00:00,3260.17000000,3268.79000000,3190.82000000,3195.63000000,36953.31210000,197256,ETH
2025-01-09 20:00:00,3195.63000000,3214.40000000,3158.00000000,3195.55000000,54616.79030000,400109,ETH
2025-01-09 21:00:00,3195.55000000,3226.29000000,3190.21000000,3207.43000000,16850.58900000,167684,ETH
2025-01-09 22:00:00,3207.43000000,3239.59000000,3187.58000000,3224.24000000,20748.25530000,125824,ETH
2025-01-09 23:00:00,3224.23000000,3233.33000000,3209.99000000,3219.20000000,9268.66920000,113378,ETH
2025-01-10 00:00:00,3219.20000000,3233.79000000,3214.11000000,3222.98000000,8720.49400000,119566,ETH
2025-01-10 01:00:00,3222.98000000,3240.24000000,3213.74000000,3237.29000000,10481.38480000,117811,ETH
2025-01-10 02:00:00,3237.29000000,3260.47000000,3230.89000000,3241.47000000,11765.77330000,110644,ETH
2025-01-10 03:00:00,3241.48000000,3256.00000000,3239.16000000,3254.37000000,7758.61500000,80159,ETH
2025-01-10 04:00:00,3254.36000000,3265.08000000,3246.84000000,3254.20000000,8337.36640000,79235,ETH
2025-01-10 05:00:00,3254.21000000,3281.57000000,3242.40000000,3264.18000000,11603.64940000,106389,ETH
2025-01-10 06:00:00,3264.19000000,3280.97000000,3260.00000000,3278.39000000,9624.43590000,101692,ETH
2025-01-10 07:00:00,3278.38000000,3313.65000000,3271.02000000,3296.29000000,24701.25800000,143661,ETH
2025-01-10 08:00:00,3296.29000000,3302.00000000,3288.12000000,3296.31000000,14474.47920000,86981,ETH
2025-01-10 09:00:00,3296.31000000,3310.80000000,3290.50000000,3302.45000000,15979.68050000,85489,ETH
2025-01-10 10:00:00,3302.45000000,3321.25000000,3297.84000000,3318.54000000,10522.18350000,68189,ETH
2025-01-10 11:00:00,3318.53000000,3320.80000000,3295.74000000,3311.65000000,17363.60520000,78552,ETH
2025-01-10 12:00:00,3311.64000000,3312.52000000,3293.10000000,3310.73000000,10621.62030000,74057,ETH
2025-01-10 13:00:00,3310.73000000,3317.03000000,3215.76000000,3244.24000000,80403.32220000,349346,ETH
2025-01-10 14:00:00,3244.23000000,3279.39000000,3235.75000000,3257.01000000,40048.92560000,303251,ETH
2025-01-10 15:00:00,3257.00000000,3276.34000000,3193.97000000,3245.14000000,57697.72220000,381841,ETH
2025-01-10 16:00:00,3245.15000000,3261.84000000,3232.20000000,3247.48000000,23216.57970000,207166,ETH
2025-01-10 17:00:00,3247.48000000,3322.49000000,3242.52000000,3315.07000000,30344.34300000,204518,ETH
2025-01-10 18:00:00,3315.06000000,3315.06000000,3281.43000000,3286.67000000,22616.72830000,175217,ETH
2025-01-10 19:00:00,3286.67000000,3299.27000000,3270.55000000,3295.66000000,11624.61740000,106755,ETH
2025-01-10 20:00:00,3295.65000000,3295.65000000,3257.38000000,3259.59000000,10231.91010000,101575,ETH
2025-01-10 21:00:00,3259.57000000,3274.40000000,3256.90000000,3264.85000000,5626.59760000,41544,ETH
2025-01-10 22:00:00,3264.85000000,3281.37000000,3260.00000000,3273.62000000,6197.25180000,35403,ETH
2025-01-10 23:00:00,3273.61000000,3275.53000000,3264.77000000,3267.04000000,4179.58990000,40077,ETH
2025-01-11 00:00:00,3267.05000000,3270.00000000,3257.42000000,3265.55000000,5538.78220000,49425,ETH
2025-01-11 01:00:00,3265.55000000,3267.72000000,3236.54000000,3245.64000000,7443.48780000,68918,ETH
2025-01-11 02:00:00,3245.65000000,3252.24000000,3237.60000000,3247.96000000,5068.24130000,45099,ETH
2025-01-11 03:00:00,3247.96000000,3248.56000000,3231.83000000,3236.80000000,5534.56240000,42004,ETH
2025-01-11 04:00:00,3236.80000000,3243.00000000,3230.00000000,3239.11000000,4481.00770000,39875,ETH
2025-01-11 05:00:00,3239.08000000,3246.22000000,3233.00000000,3246.00000000,3681.73330000,33543,ETH
2025-01-11 06:00:00,3246.00000000,3251.13000000,3237.95000000,3238.06000000,4764.00800000,37625,ETH
2025-01-11 07:00:00,3238.06000000,3244.58000000,3222.73000000,3235.72000000,9117.16080000,44098,ETH
2025-01-11 08:00:00,3235.72000000,3240.30000000,3217.56000000,3224.64000000,9500.08230000,47783,ETH
2025-01-11 09:00:00,3224.64000000,3244.41000000,3223.53000000,3244.00000000,5395.23100000,44544,ETH
